Date,Open,High,Low,Close,Adj Close,Volume
2/14/1996,0.957031,1.000976,0.951171,0.993164,0.685001,972800
2/15/1996,0.993164,1.005859,0.957031,1.002539,0.691468,2201600
2/16/1996,1.002539,1.015625,0.965332,1.005371,0.693421,2764800
2/19/1996,1.005371,0.986328,0.982421,0.98457,0.679074,1024000
2/20/1996,0.98457,0.981445,0.96875,0.968945,0.668297,614400
2/21/1996,0.968945,0.968945,0.968945,0.968945,0.668297,0
2/22/1996,0.968945,0.972656,0.96123,0.961425,0.663111,307200
2/23/1996,0.961425,0.970703,0.960937,0.970703,0.66951,153600
2/26/1996,0.970703,0.976562,0.966308,0.976562,0.673551,204800
2/27/1996,0.976562,0.952148,0.927734,0.927734,0.639873,153600
2/28/1996,0.927734,0.929687,0.929687,0.929687,0.64122,51200
2/29/1996,0.929687,0.917968,0.914062,0.916015,0.63179,460800
3/1/1996,0.916015,0.927734,0.898437,0.922851,0.636505,512000
3/4/1996,0.927734,0.9375,0.927734,0.9375,0.646609,153600
3/5/1996,0.9375,0.9375,0.9375,0.9375,0.646609,0
3/6/1996,0.952929,0.952929,0.911132,0.911132,0.628423,204800
3/7/1996,0.911132,0.9375,0.917871,0.9375,0.646609,307200
3/8/1996,0.9375,0.945214,0.929687,0.945214,0.651929,256000
3/11/1996,0.945214,0.9375,0.931738,0.935546,0.645261,153600
3/12/1996,0.935546,0.9375,0.917968,0.9375,0.646609,409600
3/13/1996,0.9375,0.928125,0.915039,0.915039,0.631117,870400
3/14/1996,0.915039,0.9375,0.937011,0.9375,0.646609,307200
3/15/1996,0.9375,0.933691,0.933593,0.933593,0.643914,153600
3/18/1996,0.933593,0.9375,0.933593,0.93496,0.644857,1228800
3/19/1996,0.93496,0.9375,0.927734,0.9375,0.646609,256000
3/20/1996,0.9375,0.9375,0.9375,0.9375,0.646609,0
3/21/1996,0.9375,0.944726,0.93457,0.93457,0.644588,256000
3/22/1996,0.93457,0.951171,0.941503,0.946679,0.65294,768000
3/25/1996,0.946679,0.937304,0.920898,0.935546,0.645261,409600
3/26/1996,0.935546,0.933593,0.923046,0.923046,0.63664,204800
3/27/1996,0.923046,0.9375,0.929687,0.929687,0.64122,716800
3/28/1996,0.929687,0.949316,0.947265,0.949316,0.654759,307200
3/29/1996,0.949316,0.984277,0.957031,0.982324,0.677525,716800
4/1/1996,0.982324,0.982324,0.982324,0.982324,0.677525,0
4/2/1996,0.982324,0.986328,0.974609,0.986328,0.680287,614400
4/3/1996,0.986328,0.990234,0.978515,0.978515,0.674898,512000
4/4/1996,0.978515,0.976562,0.976562,0.976562,0.673551,51200
4/5/1996,0.976562,0.976562,0.976562,0.976562,0.673551,0
4/8/1996,0.976562,0.982226,0.976562,0.982226,0.677457,256000
4/9/1996,0.982226,1.035156,0.988281,1.032226,0.711943,2099200
4/10/1996,1.032226,1.136718,1.084082,1.088867,0.75101,4505600
4/11/1996,1.088867,1.085937,1.064453,1.076171,0.742253,1536000
4/12/1996,1.076171,1.09375,1.07041,1.092578,0.753569,1587200
4/15/1996,1.092578,1.171875,1.09375,1.160156,0.800179,3174400
4/16/1996,1.160156,1.220703,1.152343,1.20664,0.83224,2918400
4/17/1996,1.20664,1.279296,1.210937,1.26582,0.873057,4249600
4/18/1996,1.26582,1.318164,1.231445,1.251757,0.863357,3532800
4/19/1996,1.251757,1.271484,1.235351,1.242187,0.856757,1587200
4/22/1996,1.242187,1.240234,1.210937,1.21289,0.83655,1689600
4/23/1996,1.21289,1.220703,1.201171,1.217968,0.840053,3276800
4/24/1996,1.217968,1.269531,1.232421,1.242285,0.856824,1280000
4/25/1996,1.242285,1.256835,1.240332,1.240429,0.855544,1484800
4/26/1996,1.240429,1.257812,1.223242,1.237402,0.853456,1382400
4/29/1996,1.237402,1.234375,1.224414,1.228515,0.847327,460800
4/30/1996,1.228515,1.239746,1.223632,1.231445,0.8541,1075200
5/1/1996,1.231445,1.236328,1.228515,1.231445,0.8541,358400
5/2/1996,1.231445,1.289062,1.238281,1.253906,0.869679,1280000
5/3/1996,1.253906,1.265625,1.240234,1.254394,0.870017,1638400
5/6/1996,1.254394,1.267089,1.245117,1.2625,0.875639,2150400
5/7/1996,1.2625,1.269531,1.250488,1.269531,0.880516,1536000
5/8/1996,1.269531,1.296875,1.259765,1.286523,0.892301,1638400
5/9/1996,1.286523,1.375976,1.263769,1.320996,0.916211,4864000
5/10/1996,1.320996,1.354492,1.279296,1.343261,0.931653,3328000
5/13/1996,1.343261,1.36455,1.330273,1.34248,0.931112,1587200
5/14/1996,1.34248,1.34746,1.316406,1.335839,0.926506,1536000
5/15/1996,1.335839,1.345117,1.304687,1.318164,0.914246,1894400
5/16/1996,1.318164,1.353515,1.330078,1.33164,0.923593,972800
5/17/1996,1.33164,1.348437,1.294921,1.31123,0.909438,1177600
5/20/1996,1.31123,1.308593,1.291992,1.293261,0.896975,870400
5/21/1996,1.293261,1.3125,1.286132,1.301269,0.902529,2355200
5/22/1996,1.301269,1.308593,1.297851,1.297851,0.900158,1024000
5/23/1996,1.297851,1.293457,1.280371,1.288769,0.893859,460800
